f1,f2,f3,class
2.3552259021879345,-0.36628835520108144,0.1345113962595642,0.0
-4.7111896830181985,-1.153897371555763,-1.1601273587312824,0.0
-0.6742184748283551,1.9308426861674899,-0.5270086761550434,0.0
2.5748554840159623,1.0242039764284545,-0.3327103013081179,0.0
2.0649844667492943,0.7997346841789701,-0.3347459542339726,0.0
-0.28138450846651075,0.621646339137819,-0.9352015896100913,0.0
1.471264062112323,-0.07660213710437919,1.5104734786404301,0.0
2.1793747773496506,-0.15950646878746225,-0.7009141309764707,0.0
-1.983503783054562,-1.2386013519167662,-0.7151461260497743,0.0
-2.7864129043852506,-1.6172434162823182,0.08050174895464374,0.0
0.36984966328299707,-2.0738610982642163,0.392134200529182,0.0
-4.399012275806025,-1.1551020521042716,-0.5978651530692245,0.0
1.5585572922931308,0.9876437503659952,-0.23882500721913041,0.0
0.4107586184879888,-0.2014846382230247,1.567986947595354,0.0
0.5663870639811884,0.5634108329623637,-0.062069961522340074,0.0
-0.5614650103702674,-1.7175573907064172,-0.3079602875892457,0.0
-1.8961353527922464,-0.10645755218982271,0.3665107298799863,0.0
0.11741590754732883,-0.06471610427241002,0.005752584677518765,0.0
5.0811694201032385,1.6668987195121434,1.9392693982575235,0.0
-0.5121021659387902,1.160862003188457,-0.711298182696994,0.0
-1.6014828096945029,-2.30880185831641,0.06860702894161293,0.0
-5.672282502922183,-2.4666990486638207,-0.9205236391389234,0.0
-0.03949312673815551,0.7135618981633003,-0.21818190870183266,0.0
1.5051036585314366,-0.15944822384116197,0.8356228573891168,0.0
-4.814522468709114,-1.3310712359629866,0.010654254481529131,0.0
1.113401682521735,0.11059906796620005,-0.5618062002335541,0.0
3.0246137550835974,-0.7039977864066355,0.6676875008455199,0.0
4.861727825529308,2.7901922394357643,-0.821964173988795,0.0
-2.8756537471999795,0.23897531469533967,-0.6091247786915259,0.0
-1.7584977702039182,-1.0062954844561898,0.4744351998646172,0.0
-0.12824385425731982,0.4317172162280467,-1.6630117461423275,0.0
2.051868700071641,0.1422921411619335,-1.4046654990873644,0.0
-0.8613519565242369,-1.5931446344735076,-0.47961072426140516,0.0
0.30984542819560174,0.03630201303763282,-0.41656656867748465,0.0
-0.5115132345857555,-0.2482312679968435,-0.6716889486883455,0.0
3.541707883800015,0.8441477738963766,-0.12411363403039834,0.0
2.713923736671508,2.871653102326757,-0.44709452700220764,0.0
0.5541877829754627,0.7280107285030978,-0.9038037711484369,0.0
0.1303246511705432,-0.7359608915516757,0.9328158138943892,0.0
2.514174152688851,-2.13600095359573,1.424030887501967,0.0
2.2266169119929886,0.50905271188384,0.2542606991689657,0.0
-1.8893467154024803,-1.0315431041695433,-1.7593513313345002,0.0
-1.7026346719633234,1.4714206883052143,-1.6645640875000587,0.0
-0.48718486823080637,0.5827940732302107,-0.9305934096017738,0.0
3.5150764196462676,1.3251942665969596,0.5366276568545594,0.0
0.9343377394674488,0.7538032399931959,-0.4579857584527748,0.0
-0.12415300769004431,-0.5246499270319867,0.14607872739355265,0.0
4.656119078953742,1.2499944841047028,-0.6072121780717524,0.0
0.7292871232571546,0.3259515018366909,0.13913114375632363,0.0
1.1257504030790135,1.2145069068652248,-0.508138142969804,0.0
3.6019156103026457,1.385695747780936,-0.891003343985939,0.0
1.6173566969171498,-0.5700655058891598,-0.251187710111121,0.0
-1.1521224102728589,-1.0144323223288376,-1.5351114105775898,0.0
-2.9863519454666307,0.030454284479267988,-0.941921308064849,0.0
0.26259495330036675,0.45571351995148907,0.8794040505474078,0.0
-1.5500468755470278,-0.47190379153010853,-2.448717766456417,0.0
1.1144101787850176,0.7485828964299354,-0.733859428498319,0.0
-0.584492989168399,-1.6838657446591272,0.27714759420817664,0.0
-5.709239423012666,-1.4489798747611302,-2.3668563944653633,0.0
-3.5718629612355826,0.9437655455246374,-1.7593155560406515,0.0
1.2980579280000597,1.2460142305476156,-0.42600071359715624,0.0
-2.6680922916621306,-0.6943418686041063,0.7374692304815784,0.0
0.4027069789661475,0.5514203172501702,1.1622533386905953,0.0
-5.892081656619137,-2.7447422468494747,-0.1470877533034824,0.0
-4.351002014677149,-1.0492232167289637,-2.13747966293495,0.0
0.2031019828557246,-1.1549427441077387,0.9298625659926982,0.0
-5.249465438541183,-0.5607239066881798,-0.7543097827913969,0.0
0.563382299956123,-0.7369403050596893,0.16980016934177505,0.0
3.281608494041811,2.5734835152141624,1.1374297482193934,0.0
-0.04492495801805958,1.2783152973390037,1.311460790062643,1.0
0.8004087954979393,-3.1141067217855514,0.743794576370282,1.0
-1.1551169583727248,2.0703362884294836,-0.23016001966651023,1.0
1.118220158769046,0.8382193129290417,1.5176250528780717,1.0
-1.4601437396656376,2.939099735689247,1.4095245730533101,1.0
0.537076100261874,-2.1356335364828514,-0.401430985538853,1.0
-1.7672358175644847,6.416097059886272,1.4989057924519413,1.0
-0.22161422276567902,-0.028893531988980207,-0.11754072191128068,1.0
-0.21270278907890688,4.915816231846835,2.407745436385349,1.0
0.3475212691339442,-3.092091182604212,-2.3597573414836552,1.0
0.8551854063644899,-1.0349327786059899,-0.1588595043990844,1.0
-0.5188785977848394,-0.18896329258277927,-0.13810965001249914,1.0
0.43195010629529434,-3.765639832410629,-2.835852376830984,1.0
0.35415465725347445,-2.050577736184597,-0.6610157073343221,1.0
-0.052310189412070225,0.6222302448145923,1.6715969356317255,1.0
0.9231270855455087,1.7904090866593663,0.0905370414997305,1.0
-0.0287171438335649,-5.042942988592714,-1.5954636081107074,1.0
0.4265349350641271,-3.4689602993719117,0.23554775627519894,1.0
-0.8880928763938879,-4.627665260996403,-0.6069759303654251,1.0
0.023498792209084882,1.2358944186103977,-0.36972427285608483,1.0
0.05276624486686421,0.46086941858738956,-0.4261866919923734,1.0
-0.9516808630179546,-0.14567052310700568,2.208327445185863,1.0
0.19332913460449067,1.5493192466190568,-0.9173700610187648,1.0
-0.2248358696110804,2.726460158546809,-0.7909392870811435,1.0
-0.33185068069545626,-3.16543721997627,-1.441819739055588,1.0
1.5445352096580602,-3.0978235582279807,-1.0116507171240356,1.0
0.3157043475916063,1.008620341928716,2.0950575298606635,1.0
-0.45988677396683564,-0.8052476255025497,0.12562665706867798,1.0
-1.6957594976987702,2.809099338567103,0.15516951740617194,1.0
0.5154451448527683,-3.6169608743284227,-1.12145628718821,1.0
1.188046675406384,-1.037751034501518,0.7192699067236532,1.0
0.30284721772628537,4.321881413640368,2.4835534566890582,1.0
0.30146074565500475,-1.7684197961590469,-1.840015823451803,1.0
0.7577524332441797,1.4983398426003836,1.5430807013562122,1.0
-1.200618215110009,1.1158458417874517,-0.4718081408622622,1.0
-0.03690428226609632,-3.4132890282782284,-1.3900415506240975,1.0
0.1524930934499926,4.6648587455100605,1.2149026020524447,1.0
-1.2404596626116826,-0.9627658145294833,-0.6221667002978633,1.0
-1.3054027965530521,2.9389080366564975,2.8313269769343803,1.0
0.4862018914356843,1.3764383494823647,-0.11579711485981105,1.0
-0.15982609054489305,-0.8898162561079357,-0.5308458342603074,1.0
-0.6248921252182044,5.204686726305831,0.5528929618307354,1.0
0.18473349564825248,-0.5405132740019042,0.39422224572064196,1.0
0.44176232761256706,0.7172099169510173,0.25739625070863303,1.0
-0.740754831711717,0.8830659655884928,1.3523818210018093,1.0
-0.01757041471548828,0.8733486528036344,0.42891841539930226,1.0
1.6657690532724618,-4.821021577909692,-1.8050613710925305,1.0
1.5859339450293308,0.7925999468269933,-1.5903082843375143,1.0
1.8318509719119342,-4.4975334748909175,-1.873992560677196,1.0
0.08041015714947165,3.6342127852122337,1.9431402780981115,1.0
0.791051010913373,-1.6473664069081038,-0.5506472360565271,1.0
-0.8195759083062077,1.5879265829690128,0.15626644682192842,1.0
1.3735579305377583,-0.8083410230301797,0.34060297097025827,1.0
0.5016438977463293,-1.9929380552920197,-2.3509257394921224,1.0
-1.013066663107851,1.5871232555322279,0.39920304956271757,1.0
0.23115889163158107,-1.5083501663704293,-0.81856710822105,1.0
-0.688865076625215,2.6990870063679866,1.328086297648107,1.0
-0.7296082763806407,-1.8628570867890293,-2.6256451666554237,1.0
-1.2486665148789822,2.9611496222054234,1.9034080731521996,1.0
0.13185551690494132,-1.7751072937980863,-0.4048290489583009,1.0
0.3885906544270103,1.919926801214699,2.2615012087702797,1.0
0.018744516323934344,-2.029957941705421,-0.6319041951420978,1.0
-0.20678074839343838,-3.313828056898256,-1.3850128269297193,1.0
-1.1258189938340346,2.7920752407881957,0.4456226094945322,1.0
-0.23710265130314373,3.336869471723606,-0.025553992904569747,1.0
1.1776987879774352,-2.0856717098932807,-0.5954079315475451,1.0
1.4682657415427718,0.44557971222239834,1.3390634357621063,1.0
-1.3267698549674412,-0.3643581013333005,1.1125811290109628,1.0
2.3006385675552408,-4.4453163221107515,-0.1277735995689004,1.0
-0.4343121772038031,0.7212891703742281,0.006762150465043577,1.0
0.15735513887156696,-1.7909944263591686,-1.2626643931907802,1.0
-0.800802625041462,1.8091800369834545,-0.0599518748601626,1.0
0.7237728369315878,-1.0612635100992085,-0.9812478958181335,1.0
2.3195380267907364,-3.068612231645864,-1.76016247601115,1.0
-1.1273621165431882,3.4927355580107218,-1.366881562097746,1.0
-0.3068730483529518,1.1664209281953564,1.570825689760343,1.0
0.9153914019483058,-4.042290515713809,-1.7936117315349787,1.0
-0.17694187363380853,-0.3842543967590623,-1.0228810705959828,1.0
0.7620616301509767,4.56958536446808,2.0331120641912634,1.0
0.03836795630656002,-0.0844409197592066,-0.3146860291148551,1.0
1.6947570809424717,-2.594529859748035,-1.5997225126153103,1.0
0.7274517064831989,-0.6163595508045352,-0.2064529907631123,1.0
0.10086599359716113,3.812705666947344,2.3149221122759656,1.0
-0.6763291317825588,0.9999499278769288,-0.17738060191976415,1.0
0.4738753744262288,-0.7442860845774331,0.17232191070547517,1.0
0.3422408053839435,-1.227224078448945,-0.44311801594980765,1.0
0.6752673214186723,0.40337993299917146,-0.2757952464099944,1.0
0.12857858822257268,-0.36029822275481693,1.3120846501867955,1.0
0.2119387846407816,0.041183448008252056,1.46728513580112,1.0
0.3310135664821084,-3.8371526445832256,-3.501386876470622,1.0
-0.44389386996061114,4.554260663590731,2.586163166647168,1.0
-0.09534562217146852,-0.18059220117092484,1.402158011811943,1.0
0.33098942686370386,0.7096626333382656,-1.7449558284854505,1.0
0.24795617375419232,2.439724886927002,0.33210052471542023,1.0
-1.3483286160666177,5.80207036967574,1.6795514817117216,1.0
0.2753708176433575,-2.2079324245141336,-0.23820163713934828,1.0
0.7824924440276134,-3.2283327907615265,-2.7792641623503034,1.0
0.6457359640606667,0.9418292612091861,0.9296240430195436,1.0
1.382273075185634,-3.0503306648169555,-1.0427439151503315,1.0
-0.24720046325454312,0.16819274646194118,-0.688201556467244,1.0
