feature1,feature2,feature3,feature4,target
0.3410663510502585,0.11347352124058907,0.9246936182785628,0.877339353380981,11.203695310615924
0.2579416277151556,0.659984046034179,0.8172222002012158,0.5552008115994623,9.051619980252042
0.5296505783560065,0.24185229090045168,0.09310276780589921,0.8972157579533268,8.477312519797565
0.9004180571633305,0.6331014572732679,0.3390297910487007,0.3492095746126609,8.762984927389274
0.7259556788702394,0.8971102599525771,0.8870864242651173,0.7798755458576239,10.854472689681193
0.6420316461542878,0.08413996499504883,0.16162871409461377,0.8985541885270792,9.220149294331138
0.6064290596595899,0.009197051616629648,0.1014715428660321,0.6635017691080558,8.609528554719867
0.005061583846218687,0.16080805141749865,0.5487337893665861,0.6918951976926933,8.117763799620121
0.6519612595026005,0.22426930946055978,0.7121792213475359,0.23724908749680007,10.141402890774211
0.3253996981592677,0.7464914051180241,0.6496328990472147,0.8492234104941779,8.822906269954276
0.6576128923003434,0.5683086033354716,0.09367476782809248,0.3677158030594335,7.10048379481818
0.26520236768172545,0.24398964337908358,0.9730105547524456,0.3930977246667604,10.22218514459962
0.8920465551771133,0.6311386259972629,0.7948113035416484,0.5026370931051921,11.047552413334207
0.5769038846263591,0.4925176938188639,0.1952429877980445,0.7224521152615053,8.058422548564234
0.2807723624408558,0.02431596643145384,0.6454722959071678,0.17711067940704894,8.855386767278016
0.9404585843529143,0.9539285770025874,0.9148643902204485,0.3701587002554444,10.797770987533331
0.015456616528867428,0.9283185625877254,0.42818414831731433,0.9666548190436696,6.714686770565119
0.9636199770892528,0.8530094554673601,0.2944488920695857,0.38509772860192526,8.608094212955635
0.8511366715168569,0.31692200515627766,0.1694927466860925,0.5568012624583502,8.905810497777374
0.936154774160781,0.696029796674973,0.570061170089365,0.09717649377076854,9.45387230054135
0.6150072266991697,0.9900538501042633,0.14008401523652403,0.5183296523637367,6.717069578587499
0.8773730719279554,0.7407686177542044,0.697015740995268,0.7024840839871093,10.544017043085509
0.35949115121975517,0.29359184426449336,0.8093611554785136,0.8101133946791808,10.501880983942513
0.8670723185801037,0.9132405525564713,0.5113423988609378,0.5015162946871996,9.142225410207013
0.7982951789667752,0.6499639307777652,0.7019668772577033,0.795792669436101,10.852273554211225
0.8900053418175663,0.3379951568515358,0.375582952639944,0.093981939840869,9.0999201658214
0.578280140996174,0.035942273796742086,0.46559801813246016,0.5426446347075766,9.649615290985887
0.2865412521282844,0.5908332605690108,0.03050024993904943,0.03734818874921442,4.85006658814033
0.8226005606596583,0.3601906414112629,0.12706051265188478,0.5222432600548044,8.584996869383499
0.7699935530986108,0.21582102749684318,0.6228904758190003,0.085347464993768,10.050538319952805
0.0516817211686077,0.531354631568148,0.5406351216101065,0.6374299014982066,7.3820434417527885
0.7260913337226615,0.9758520794625346,0.5163003483011953,0.32295647294124596,8.370962221847122
0.7951861947687037,0.2708322512620742,0.4389714207056361,0.07845638134226596,9.052390988184941
0.02535074341545751,0.9626484146779251,0.8359801205122058,0.695974206093698,7.851095449244071
0.4089529444142699,0.17329432007084578,0.15643704267108605,0.25024289816459533,7.04609355143038
0.5492266647061205,0.7145959227000623,0.6601973767177313,0.27993389694594284,8.676634477313657
0.9548652806631941,0.7378969166957685,0.5543540525114007,0.6117207462343522,10.239186805207567
0.4196000624277899,0.24773098950115746,0.3559726786512616,0.7578461104643691,8.67052054109128
0.014393488629755868,0.11607264050691624,0.04600264202175275,0.040728802318970136,5.042226435200941
0.8554605840110072,0.7036578593800237,0.4741738290873252,0.09783416065100148,8.84527376147339
0.49161587511683236,0.4734717707805657,0.17320186991001518,0.43385164923797304,7.181018491722085
0.39850473439737344,0.6158500980522165,0.6350936508676438,0.04530400977204452,7.991045735749468
0.3746126146264712,0.6258599157142364,0.5031362585800877,0.8564898411883223,8.515658650354931
0.658693631618945,0.1629344270814297,0.07056874740042984,0.6424192782063156,8.421040786327517
0.026511310541621813,0.5857755812734633,0.9402302414249576,0.575474177875879,8.992668402788356
0.3881699262065219,0.6432882184423532,0.45825289049151663,0.5456167893159349,7.677064536726851
0.9414648087765252,0.38610263780077425,0.9611905638239142,0.9053506419560637,13.01932848895499
0.19579113478929644,0.06936130087516545,0.10077800137742665,0.018221825651549728,6.058498292123087
0.0944429607559284,0.6830067734163568,0.07118864846022899,0.3189756302937613,4.785483172241093
0.8448753109694546,0.023271935735825866,0.8144684825889358,0.28185477477339993,11.84755504824688
0.11816482762165625,0.6967371653641506,0.628942846779884,0.877472013527053,8.092966426747417
0.7350710438038858,0.8034809303848486,0.2820345725713065,0.17743954377972282,7.460638200516209
0.7506147516408583,0.806834739267264,0.9905051420006733,0.4126176769114265,10.85948607582152
0.37201808579278317,0.7764129607419968,0.34080354025301784,0.9307573256035647,7.879677907545463
0.8584127518430118,0.42899402737501835,0.7508710677914974,0.7545428740846823,11.608280031698875
0.10312386883593261,0.9025529066795667,0.5052523724478571,0.8264574661077416,7.116625650438311
0.32004960103061175,0.8955232284962005,0.3892016787341631,0.01083765148029836,5.941010508202486
0.9053819764192637,0.09128667678613356,0.31931363759041487,0.9500619670508049,10.893725563354016
0.9506071469375561,0.5734378881232861,0.6318372121697993,0.44844552197831977,10.553067097729214
0.29321077169806453,0.32866454536991596,0.6725184560770384,0.75237452943768,9.511968040008842
0.7915790437258485,0.7896181427945539,0.09120610304869037,0.49442030470258147,7.3727720701682244
0.057558760016644284,0.5495288823237355,0.441530501373377,0.8877041827582998,7.494900597557718
0.3509150125520787,0.11706701642760586,0.14299168205283586,0.7615106317174722,8.09674172948322
0.6182180633162611,0.10112267612279024,0.08410680611499743,0.70096913145912,8.593526448867996
0.07276300636419353,0.8218600592903562,0.7062422271564962,0.08134878064189976,6.682858331625694
0.08483771408519192,0.9866395785011755,0.3742707957561203,0.3706421470668909,5.645803226701635
0.8127995672575026,0.9472485773838587,0.9860010638228709,0.7533781852589416,11.331441176327646
0.37625958553091576,0.08350071669866876,0.7771469159274368,0.558404249735805,10.159398933889184
0.4242220092469763,0.906354385094736,0.11119748230615134,0.49262510429085915,5.875751734063501
0.011353644767419069,0.46866064199412627,0.05630327568183735,0.11881791626807192,4.353801496114568
0.11752624677710488,0.6492103021160636,0.7460448792654233,0.5833687650971596,8.202885304663557
0.9621725484745419,0.37487057952370406,0.28571208628186073,0.8685991281894603,10.29631387883834
0.22359583851945264,0.9632225394406113,0.012154474689816341,0.969878826707639,5.723626886264605
0.04315991195057611,0.8911431136980711,0.5277011090862999,0.9929647961193003,7.3058510133725605
0.07379656473539886,0.5538542844013208,0.969302535619099,0.5230978441701488,9.089006339579838
0.6293986381352625,0.6957486889846172,0.45454106476777323,0.6275580800840634,8.870259621790089
0.5843143119231002,0.901158010490989,0.04544638034145787,0.2809631895922303,5.690182759589
0.9504114840765587,0.8902637838909163,0.45565675278571294,0.6201325978015367,9.537457860259586
0.2773811829811327,0.1881211597237613,0.46369840493998216,0.3533522280260528,8.219910428767353
0.5836561118508721,0.07773463696498484,0.9743948076661665,0.9862107444796029,12.508484950783323
0.6981617140197451,0.5360963663441204,0.30952761628632774,0.8137950197069487,9.16921619260595
0.6847311725538793,0.1626169393448913,0.9109271844938425,0.822537242923169,12.329382353841762
0.949799913291924,0.72571950838836,0.6134151959357899,0.4182430362906189,10.118688872979304
0.9327284833540133,0.8660638895004084,0.04521867010618941,0.026366974497252005,6.830442370440182
0.3764633668780496,0.8105533307818329,0.9872761293149445,0.15041689110352818,9.325852866288711
0.5941307153521351,0.3808908566310215,0.9699143978146032,0.8421189231357087,11.841105056128319
0.8383287047111379,0.4686931597949703,0.4148195023376652,0.27340707193070624,9.22862013762947
0.056375496650927115,0.8647223762550532,0.8129010091300776,0.9997176732861306,8.535637678746863
0.9966368370739054,0.5554317056026274,0.7689874151805105,0.944765729882428,12.128229966165206
0.8496473906774115,0.24734810174319766,0.4505441353100935,0.12915941515149498,9.673959619598904
0.9540510272587224,0.60617463445088,0.22864280550346272,0.6717006844058567,9.143411890517381
0.6181282404578958,0.3581627180328405,0.11355759219962902,0.6715731955927996,8.072896349005095
0.5203077009037933,0.7723183917356393,0.5201635011119934,0.8521815003185401,8.862069680227377
0.5519068387744855,0.5609379715353863,0.876653602658345,0.40348286621239704,10.22556197894069
0.13401522845064073,0.028782676313338973,0.755137255673619,0.6203095513534647,9.670956868609348
0.7040797680992236,0.21296416150891073,0.13637147558676976,0.014544665667881929,7.739590988855084
0.350587558806597,0.5899176868546331,0.3922440450997323,0.43747492202372906,7.387351799087564
0.9041586944937484,0.34825546702330035,0.5139894891598108,0.7836530127411431,10.932022979283332
0.39654278232127016,0.6220867002278735,0.8623637087467452,0.9495206236576421,10.28196260304479
0.14707348092903794,0.9265876251614944,0.4921162930795382,0.25824438829895835,6.123056497963322
0.4591357562382613,0.980032575285477,0.4926180939928696,0.3287516102875082,7.312513777826262
0.6334008543167258,0.24014561877819307,0.07586332810866392,0.12887972191064923,7.350032119521182
0.12804583895777244,0.15190269351229435,0.13882717264941014,0.6408747448032146,6.724699708202839
0.18188008439914483,0.3456672833238632,0.8967884099060118,0.47396164026287235,9.60445243081198
0.6675577385210272,0.17231987120162984,0.19228901880867078,0.04086861626647886,8.004466654950262
